  1.4285714e-001  1.4285714e-001  5.7142857e-001  1.4285714e-001
  0.0000000e+000  2.8571429e-001  5.7142857e-001  1.4285714e-001
  1.4285714e-001  0.0000000e+000  7.1428571e-001  1.4285714e-001
  0.0000000e+000  1.4285714e-001  7.1428571e-001  1.4285714e-001
  0.0000000e+000  0.0000000e+000  8.5714286e-001  1.4285714e-001
  8.5714286e-001  1.4285714e-001  0.0000000e+000  0.0000000e+000
  7.1428571e-001  2.8571429e-001  0.0000000e+000  0.0000000e+000
  5.7142857e-001  4.2857143e-001  0.0000000e+000  0.0000000e+000
  4.2857143e-001  5.7142857e-001  0.0000000e+000  0.0000000e+000
  2.8571429e-001  7.1428571e-001  0.0000000e+000  0.0000000e+000
  1.4285714e-001  8.5714286e-001  0.0000000e+000  0.0000000e+000
  8.5714286e-001  0.0000000e+000  1.4285714e-001  0.0000000e+000
  7.1428571e-001  1.4285714e-001  1.4285714e-001  0.0000000e+000
  5.7142857e-001  2.8571429e-001  1.4285714e-001  0.0000000e+000
  4.2857143e-001  4.2857143e-001  1.4285714e-001  0.0000000e+000
  2.8571429e-001  5.7142857e-001  1.4285714e-001  0.0000000e+000
  1.4285714e-001  7.1428571e-001  1.4285714e-001  0.0000000e+000
  0.0000000e+000  8.5714286e-001  1.4285714e-001  0.0000000e+000
  7.1428571e-001  0.0000000e+000  2.8571429e-001  0.0000000e+000
  5.7142857e-001  1.4285714e-001  2.8571429e-001  0.0000000e+000
  4.2857143e-001  2.8571429e-001  2.8571429e-001  0.0000000e+000
  2.8571429e-001  4.2857143e-001  2.8571429e-001  0.0000000e+000
  1.4285714e-001  5.7142857e-001  2.8571429e-001  0.0000000e+000
  0.0000000e+000  7.1428571e-001  2.8571429e-001  0.0000000e+000
  5.7142857e-001  0.0000000e+000  4.2857143e-001  0.0000000e+000
  4.2857143e-001  1.4285714e-001  4.2857143e-001  0.0000000e+000
  2.8571429e-001  2.8571429e-001  4.2857143e-001  0.0000000e+000
  1.4285714e-001  4.2857143e-001  4.2857143e-001  0.0000000e+000
  0.0000000e+000  5.7142857e-001  4.2857143e-001  0.0000000e+000
  4.2857143e-001  0.0000000e+000  5.7142857e-001  0.0000000e+000
  2.8571429e-001  1.4285714e-001  5.7142857e-001  0.0000000e+000
  1.4285714e-001  2.8571429e-001  5.7142857e-001  0.0000000e+000
  0.0000000e+000  4.2857143e-001  5.7142857e-001  0.0000000e+000
  2.8571429e-001  0.0000000e+000  7.1428571e-001  0.0000000e+000
  1.4285714e-001  1.4285714e-001  7.1428571e-001  0.0000000e+000
  0.0000000e+000  2.8571429e-001  7.1428571e-001  0.0000000e+000
  1.4285714e-001  0.0000000e+000  8.5714286e-001  0.0000000e+000
  0.0000000e+000  1.4285714e-001  8.5714286e-001  0.0000000e+000
  0.1057    0.2769    0.2520    0.3655
  0.2932    0.3119    0.1141    0.2809
  0.4550    0.1614    0.2775    0.1061
  0.3397    0.1154    0.2288    0.3161
  0.3484    0.1042    0.3976    0.1498
  0.1279    0.1634    0.4008    0.3079
